Gene,Fold_Change,P_Value,Significant,log2FC,-log10P
203807_x_at,,,False,,
203808_at,,,False,,
203809_s_at,,,False,,
203810_at,,,False,,
203811_s_at,,,False,,
203812_at,,,False,,
203813_s_at,,,False,,
203814_s_at,,,False,,
203815_at,,,False,,
203816_at,,,False,,
203817_at,,,False,,
203818_s_at,,,False,,
203819_s_at,,,False,,
203820_s_at,,,False,,
203821_at,,,False,,
203822_s_at,,,False,,
203823_at,,,False,,
203824_at,,,False,,
203825_at,,,False,,
203826_s_at,,,False,,
203827_at,,,False,,
203828_s_at,,,False,,
203829_at,,,False,,
203830_at,,,False,,
203831_at,,,False,,
203832_at,,,False,,
203833_s_at,,,False,,
203834_s_at,,,False,,
203835_at,,,False,,
203836_s_at,,,False,,
203837_at,,,False,,
203838_s_at,,,False,,
203839_s_at,,,False,,
203840_at,,,False,,
203841_x_at,,,False,,
203842_s_at,,,False,,
203843_at,,,False,,
203844_at,,,False,,
203845_at,,,False,,
203846_at,,,False,,
203847_s_at,,,False,,
203848_at,,,False,,
203849_s_at,,,False,,
203850_s_at,,,False,,
203851_at,,,False,,
203852_s_at,,,False,,
203853_s_at,,,False,,
203854_at,,,False,,
203855_at,,,False,,
203856_at,,,False,,
203857_s_at,,,False,,
203858_s_at,,,False,,
203859_s_at,,,False,,
203860_at,,,False,,
203861_s_at,,,False,,
203862_s_at,,,False,,
203863_at,,,False,,
203864_s_at,,,False,,
203865_s_at,,,False,,
203866_at,,,False,,
203867_s_at,,,False,,
203868_s_at,,,False,,
203869_at,,,False,,
203870_at,,,False,,
203871_at,,,False,,
203872_at,,,False,,
203873_at,,,False,,
203874_s_at,,,False,,
203875_at,,,False,,
203876_s_at,,,False,,
203877_at,,,False,,
203878_s_at,,,False,,
203879_at,,,False,,
203880_at,,,False,,
203881_s_at,,,False,,
203882_at,,,False,,
203883_s_at,,,False,,
203884_s_at,,,False,,
203885_at,,,False,,
203886_s_at,,,False,,
203887_s_at,,,False,,
203888_at,,,False,,
203889_at,,,False,,
203890_s_at,,,False,,
203891_s_at,,,False,,
203892_at,,,False,,
203893_at,,,False,,
203894_at,,,False,,
203895_at,,,False,,
203896_s_at,,,False,,
203897_at,,,False,,
203898_at,,,False,,
203899_s_at,,,False,,
203900_at,,,False,,
203901_at,,,False,,
203902_at,,,False,,
203903_s_at,,,False,,
203904_x_at,,,False,,
203905_at,,,False,,
203906_at,,,False,,
203907_s_at,,,False,,
203908_at,,,False,,
203909_at,,,False,,
203910_at,,,False,,
203911_at,,,False,,
203912_s_at,,,False,,
203913_s_at,,,False,,
203914_x_at,,,False,,
203915_at,,,False,,
203916_at,,,False,,
203917_at,,,False,,
203918_at,,,False,,
203919_at,,,False,,
203920_at,,,False,,
203921_at,,,False,,
203922_s_at,,,False,,
203923_s_at,,,False,,
203924_at,,,False,,
203925_at,,,False,,
203926_x_at,,,False,,
203927_at,,,False,,
203928_x_at,,,False,,
203929_s_at,,,False,,
203930_s_at,,,False,,
203931_s_at,,,False,,
203932_at,,,False,,
203933_at,,,False,,
203934_at,,,False,,
203935_at,,,False,,
203936_s_at,,,False,,
203937_s_at,,,False,,
203938_s_at,,,False,,
203939_at,,,False,,
203940_s_at,,,False,,
203941_at,,,False,,
203942_s_at,,,False,,
203943_at,,,False,,
203944_x_at,,,False,,
203945_at,,,False,,
203946_s_at,,,False,,
203947_at,,,False,,
203948_s_at,,,False,,
203949_at,,,False,,
203950_s_at,,,False,,
203951_at,,,False,,
203952_at,,,False,,
203953_s_at,,,False,,
203954_x_at,,,False,,
203955_at,,,False,,
203956_at,,,False,,
203957_at,,,False,,
203958_s_at,,,False,,
203959_s_at,,,False,,
203960_s_at,,,False,,
203961_at,,,False,,
203962_s_at,,,False,,
203963_at,,,False,,
203964_at,,,False,,
203965_at,,,False,,
203966_s_at,,,False,,
203967_at,,,False,,
203968_s_at,,,False,,
203969_at,,,False,,
203970_s_at,,,False,,
203971_at,,,False,,
203972_s_at,,,False,,
203973_s_at,,,False,,
203974_at,,,False,,
203975_s_at,,,False,,
203976_s_at,,,False,,
203977_at,,,False,,
203978_at,,,False,,
203979_at,,,False,,
203980_at,,,False,,
203981_s_at,,,False,,
203982_s_at,,,False,,
203983_at,,,False,,
203984_s_at,,,False,,
203985_at,,,False,,
203986_at,,,False,,
203987_at,,,False,,
203988_s_at,,,False,,
203989_x_at,,,False,,
203990_s_at,,,False,,
203991_s_at,,,False,,
203992_s_at,,,False,,
203993_x_at,,,False,,
203994_s_at,,,False,,
203995_at,,,False,,
203996_s_at,,,False,,
203997_at,,,False,,
203998_s_at,,,False,,
203999_at,,,False,,
204000_at,,,False,,
204001_at,,,False,,
204002_s_at,,,False,,
204003_s_at,,,False,,
204004_at,,,False,,
204005_s_at,,,False,,
204006_s_at,,,False,,
204007_at,,,False,,
204008_at,,,False,,
204009_s_at,,,False,,
204010_s_at,,,False,,
204011_at,,,False,,
204012_s_at,,,False,,
204013_s_at,,,False,,
204014_at,,,False,,
204015_s_at,,,False,,
204016_at,,,False,,
204017_at,,,False,,
204018_x_at,,,False,,
204019_s_at,,,False,,
204020_at,,,False,,
204021_s_at,,,False,,
204022_at,,,False,,
204023_at,,,False,,
204024_at,,,False,,
204025_s_at,,,False,,
204026_s_at,,,False,,
204027_s_at,,,False,,
204028_s_at,,,False,,
204029_at,,,False,,
204030_s_at,,,False,,
204031_s_at,,,False,,
204032_at,,,False,,
204033_at,,,False,,
204034_at,,,False,,
204035_at,,,False,,
204036_at,,,False,,
204037_at,,,False,,
204038_s_at,,,False,,
204039_at,,,False,,
204040_at,,,False,,
204041_at,,,False,,
204042_at,,,False,,
204043_at,,,False,,
204044_at,,,False,,
204045_at,,,False,,
204046_at,,,False,,
204047_s_at,,,False,,
204048_s_at,,,False,,
204049_s_at,,,False,,
204050_s_at,,,False,,
204051_s_at,,,False,,
204052_s_at,,,False,,
204053_x_at,,,False,,
204054_at,,,False,,
204055_s_at,,,False,,
204056_s_at,,,False,,
204057_at,,,False,,
204058_at,,,False,,
204059_s_at,,,False,,
204060_s_at,,,False,,
204061_at,,,False,,
204062_s_at,,,False,,
204063_s_at,,,False,,
204064_at,,,False,,
204065_at,,,False,,
204066_s_at,,,False,,
204067_at,,,False,,
204068_at,,,False,,
204069_at,,,False,,
204070_at,,,False,,
204071_s_at,,,False,,
204072_s_at,,,False,,
204073_s_at,,,False,,
204074_s_at,,,False,,
204075_s_at,,,False,,
204076_at,,,False,,
204077_x_at,,,False,,
204078_at,,,False,,
204079_at,,,False,,
204080_at,,,False,,
204081_at,,,False,,
204082_at,,,False,,
204083_s_at,,,False,,
204084_s_at,,,False,,
204085_s_at,,,False,,
204086_at,,,False,,
204087_s_at,,,False,,
204088_at,,,False,,
204089_x_at,,,False,,
204090_at,,,False,,
204091_at,,,False,,
204092_s_at,,,False,,
204093_at,,,False,,
204094_s_at,,,False,,
204095_s_at,,,False,,
204096_s_at,,,False,,
204097_s_at,,,False,,
204098_at,,,False,,
204099_at,,,False,,
204100_at,,,False,,
204101_at,,,False,,
204102_s_at,,,False,,
204103_at,,,False,,
204104_at,,,False,,
204105_s_at,,,False,,
204106_at,,,False,,
204107_at,,,False,,
204108_at,,,False,,
204109_s_at,,,False,,
204110_at,,,False,,
204111_at,,,False,,
204112_s_at,,,False,,
204113_at,,,False,,
204114_at,,,False,,
204115_at,,,False,,
204116_at,,,False,,
204117_at,,,False,,
204118_at,,,False,,
204119_s_at,,,False,,
204120_s_at,,,False,,
204121_at,,,False,,
204122_at,,,False,,
204123_at,,,False,,
204124_at,,,False,,
204125_at,,,False,,
204126_s_at,,,False,,
204127_at,,,False,,
204128_s_at,,,False,,
204129_at,,,False,,
204130_at,,,False,,
204131_s_at,,,False,,
204132_s_at,,,False,,
204133_at,,,False,,
204134_at,,,False,,
204135_at,,,False,,
204136_at,,,False,,
204137_at,,,False,,
204138_s_at,,,False,,
204139_x_at,,,False,,
204140_at,,,False,,
204141_at,,,False,,
204142_at,,,False,,
204143_s_at,,,False,,
204144_s_at,,,False,,
204145_at,,,False,,
204146_at,,,False,,
204147_s_at,,,False,,
204148_s_at,,,False,,
204149_s_at,,,False,,
204150_at,,,False,,
204151_x_at,,,False,,
204152_s_at,,,False,,
204153_s_at,,,False,,
204154_at,,,False,,
204155_s_at,,,False,,
204156_at,,,False,,
204157_s_at,,,False,,
204158_s_at,,,False,,
204159_at,,,False,,
204160_s_at,,,False,,
204161_s_at,,,False,,
204162_at,,,False,,
204163_at,,,False,,
204164_at,,,False,,
204165_at,,,False,,
204166_at,,,False,,
204167_at,,,False,,
204168_at,,,False,,
204169_at,,,False,,
204170_s_at,,,False,,
204171_at,,,False,,
204172_at,,,False,,
204173_at,,,False,,
204174_at,,,False,,
204175_at,,,False,,
204176_at,,,False,,
204177_s_at,,,False,,
204178_s_at,,,False,,
204179_at,,,False,,
204180_s_at,,,False,,
204181_s_at,,,False,,
204182_s_at,,,False,,
204183_s_at,,,False,,
204184_s_at,,,False,,
204185_x_at,,,False,,
204186_s_at,,,False,,
204187_at,,,False,,
204188_s_at,,,False,,
204189_at,,,False,,
204190_at,,,False,,
204191_at,,,False,,
204192_at,,,False,,
204193_at,,,False,,
204194_at,,,False,,
204195_s_at,,,False,,
204196_x_at,,,False,,
204197_s_at,,,False,,
204198_s_at,,,False,,
204199_at,,,False,,
204200_s_at,,,False,,
204201_s_at,,,False,,
204202_at,,,False,,
204203_at,,,False,,
204204_at,,,False,,
204205_at,,,False,,
204206_at,,,False,,
204207_s_at,,,False,,
204208_at,,,False,,
204209_at,,,False,,
204210_s_at,,,False,,
204211_x_at,,,False,,
204212_at,,,False,,
204213_at,,,False,,
204214_s_at,,,False,,
204215_at,,,False,,
204216_s_at,,,False,,
204217_s_at,,,False,,
204218_at,,,False,,
204219_s_at,,,False,,
204220_at,,,False,,
204221_x_at,,,False,,
204222_s_at,,,False,,
204223_at,,,False,,
204224_s_at,,,False,,
204225_at,,,False,,
204226_at,,,False,,
204227_s_at,,,False,,
204228_at,,,False,,
204229_at,,,False,,
204230_s_at,,,False,,
204231_s_at,,,False,,
204232_at,,,False,,
204233_s_at,,,False,,
204234_s_at,,,False,,
204235_s_at,,,False,,
204236_at,,,False,,
204237_at,,,False,,
204238_s_at,,,False,,
204239_s_at,,,False,,
204240_s_at,,,False,,
204241_at,,,False,,
204242_s_at,,,False,,
204243_at,,,False,,
204244_s_at,,,False,,
204245_s_at,,,False,,
204246_s_at,,,False,,
204247_s_at,,,False,,
204248_at,,,False,,
204249_s_at,,,False,,
204250_s_at,,,False,,
204251_s_at,,,False,,
204252_at,,,False,,
204253_s_at,,,False,,
204254_s_at,,,False,,
204255_s_at,,,False,,
204256_at,,,False,,
204257_at,,,False,,
204258_at,,,False,,
204259_at,,,False,,
204260_at,,,False,,
204261_s_at,,,False,,
204262_s_at,,,False,,
204263_s_at,,,False,,
204264_at,,,False,,
204265_s_at,,,False,,
204266_s_at,,,False,,
204267_x_at,,,False,,
204268_at,,,False,,
204269_at,,,False,,
204270_at,,,False,,
204271_s_at,,,False,,
204272_at,,,False,,
204273_at,,,False,,
204274_at,,,False,,
204275_at,,,False,,
204276_at,,,False,,
204277_s_at,,,False,,
204278_s_at,,,False,,
204279_at,,,False,,
204280_at,,,False,,
204281_at,,,False,,
204282_s_at,,,False,,
204283_at,,,False,,
204284_at,,,False,,
204285_s_at,,,False,,
204286_s_at,,,False,,
204287_at,,,False,,
204288_s_at,,,False,,
204289_at,,,False,,
204290_s_at,,,False,,
204291_at,,,False,,
204292_x_at,,,False,,
204293_at,,,False,,
204294_at,,,False,,
204295_at,,,False,,
204296_at,,,False,,
204297_at,,,False,,
204298_s_at,,,False,,
204299_at,,,False,,
204300_at,,,False,,
204301_at,,,False,,
204302_s_at,,,False,,
204303_s_at,,,False,,
204304_s_at,,,False,,
204305_at,,,False,,
204306_s_at,,,False,,
204307_at,,,False,,
204308_s_at,,,False,,
204309_at,,,False,,
204310_s_at,,,False,,
204311_at,,,False,,
204312_x_at,,,False,,
204313_s_at,,,False,,
204314_s_at,,,False,,
204315_s_at,,,False,,
204316_at,,,False,,
204317_at,,,False,,
204318_s_at,,,False,,
204319_s_at,,,False,,
204320_at,,,False,,
204321_at,,,False,,
204322_at,,,False,,
204323_x_at,,,False,,
204324_s_at,,,False,,
204325_s_at,,,False,,
204326_x_at,,,False,,
204327_s_at,,,False,,
204328_at,,,False,,
204329_s_at,,,False,,
204330_s_at,,,False,,
204331_s_at,,,False,,
204332_s_at,,,False,,
204333_s_at,,,False,,
204334_at,,,False,,
204335_at,,,False,,
204336_s_at,,,False,,
204337_at,,,False,,
204338_s_at,,,False,,
204339_s_at,,,False,,
204340_at,,,False,,
204341_at,,,False,,
204342_at,,,False,,
204343_at,,,False,,
204344_s_at,,,False,,
204345_at,,,False,,
204346_s_at,,,False,,
204347_at,,,False,,
204348_s_at,,,False,,
204349_at,,,False,,
204350_s_at,,,False,,
204351_at,,,False,,
204352_at,,,False,,
204353_s_at,,,False,,
204354_at,,,False,,
204355_at,,,False,,
204356_at,,,False,,
204357_s_at,,,False,,
204358_s_at,,,False,,
204359_at,,,False,,
204360_s_at,,,False,,
204361_s_at,,,False,,
204362_at,,,False,,
204363_at,,,False,,
204364_s_at,,,False,,
204365_s_at,,,False,,
204366_s_at,,,False,,
204367_at,,,False,,
204368_at,,,False,,
204369_at,,,False,,
204370_at,,,False,,
204371_s_at,,,False,,
204372_s_at,,,False,,
204373_s_at,,,False,,
204374_s_at,,,False,,
204375_at,,,False,,
204376_at,,,False,,
204377_s_at,,,False,,
204378_at,,,False,,
204379_s_at,,,False,,
204380_s_at,,,False,,
204381_at,,,False,,
204382_at,,,False,,
204383_at,,,False,,
204384_at,,,False,,
204385_at,,,False,,
204386_s_at,,,False,,
204387_x_at,,,False,,
204388_s_at,,,False,,
204389_at,,,False,,
204390_at,,,False,,
204391_x_at,,,False,,
204392_at,,,False,,
204393_s_at,,,False,,
204394_at,,,False,,
204395_s_at,,,False,,
204396_s_at,,,False,,
204397_at,,,False,,
204398_s_at,,,False,,
204399_s_at,,,False,,
204400_at,,,False,,
204401_at,,,False,,
204402_at,,,False,,
204403_x_at,,,False,,
204404_at,,,False,,
204405_x_at,,,False,,
204406_at,,,False,,
204407_at,,,False,,
204408_at,,,False,,
204409_s_at,,,False,,
204410_at,,,False,,
204411_at,,,False,,
204412_s_at,,,False,,
204413_at,,,False,,
204414_at,,,False,,
204415_at,,,False,,
204416_x_at,,,False,,
204417_at,,,False,,
204418_x_at,,,False,,
204419_x_at,,,False,,
204420_at,,,False,,
204421_s_at,,,False,,
204422_s_at,,,False,,
204423_at,,,False,,
204424_s_at,,,False,,
204425_at,,,False,,
204426_at,,,False,,
204427_s_at,,,False,,
204428_s_at,,,False,,
204429_s_at,,,False,,
204430_s_at,,,False,,
204431_at,,,False,,
204432_at,,,False,,
204433_s_at,,,False,,
204434_at,,,False,,
204435_at,,,False,,
204436_at,,,False,,
204437_s_at,,,False,,
204438_at,,,False,,
204439_at,,,False,,
204440_at,,,False,,
204441_s_at,,,False,,
204442_x_at,,,False,,
204443_at,,,False,,
204444_at,,,False,,
204445_s_at,,,False,,
204446_s_at,,,False,,
204447_at,,,False,,
204448_s_at,,,False,,
204449_at,,,False,,
204450_x_at,,,False,,
204451_at,,,False,,
204452_s_at,,,False,,
204453_at,,,False,,
204454_at,,,False,,
204455_at,,,False,,
204456_s_at,,,False,,
204457_s_at,,,False,,
204458_at,,,False,,
204459_at,,,False,,
204460_s_at,,,False,,
204461_x_at,,,False,,
204462_s_at,,,False,,
204463_s_at,,,False,,
204464_s_at,,,False,,
204465_s_at,,,False,,
204466_s_at,,,False,,
204467_s_at,,,False,,
204468_s_at,,,False,,
204469_at,,,False,,
204470_at,,,False,,
204471_at,,,False,,
204472_at,,,False,,
204473_s_at,,,False,,
204474_at,,,False,,
204475_at,,,False,,
204476_s_at,,,False,,
204477_at,,,False,,
204478_s_at,,,False,,
204479_at,,,False,,
204480_s_at,,,False,,
204481_at,,,False,,
204482_at,,,False,,
204483_at,,,False,,
204484_at,,,False,,
204485_s_at,,,False,,
204486_at,,,False,,
204487_s_at,,,False,,
204488_at,,,False,,
204489_s_at,,,False,,
204490_s_at,,,False,,
204491_at,,,False,,
204492_at,,,False,,
204493_at,,,False,,
204494_s_at,,,False,,
204495_s_at,,,False,,
204496_at,,,False,,
204497_at,,,False,,
204498_s_at,,,False,,
204499_at,,,False,,
204500_s_at,,,False,,
204501_at,,,False,,
204502_at,,,False,,
204503_at,,,False,,
204504_s_at,,,False,,
204505_s_at,,,False,,
204506_at,,,False,,
204507_s_at,,,False,,
204508_s_at,,,False,,
204509_at,,,False,,
204510_at,,,False,,
204511_at,,,False,,
204512_at,,,False,,
204513_s_at,,,False,,
204514_at,,,False,,
204515_at,,,False,,
204516_at,,,False,,
204517_at,,,False,,
204518_s_at,,,False,,
204519_s_at,,,False,,
204520_x_at,,,False,,
204521_at,,,False,,
204522_at,,,False,,
204523_at,,,False,,
204524_at,,,False,,
204525_at,,,False,,
204526_s_at,,,False,,
204527_at,,,False,,
204528_s_at,,,False,,
204529_s_at,,,False,,
204530_s_at,,,False,,
204531_s_at,,,False,,
204532_x_at,,,False,,
204533_at,,,False,,
204534_at,,,False,,
204535_s_at,,,False,,
204536_s_at,,,False,,
204537_s_at,,,False,,
204538_x_at,,,False,,
204539_s_at,,,False,,
204540_at,,,False,,
204541_at,,,False,,
204542_at,,,False,,
204543_at,,,False,,
204544_at,,,False,,
204545_at,,,False,,
204546_at,,,False,,
204547_at,,,False,,
204548_at,,,False,,
204549_at,,,False,,
204550_x_at,,,False,,
204551_s_at,,,False,,
204552_at,,,False,,
204553_x_at,,,False,,
204554_at,,,False,,
204555_s_at,,,False,,
204556_s_at,,,False,,
204557_s_at,,,False,,
204558_at,,,False,,
204559_s_at,,,False,,
204560_at,,,False,,
204561_x_at,,,False,,
204562_at,,,False,,
204563_at,,,False,,
204564_at,,,False,,
204565_at,,,False,,
204566_at,,,False,,
204567_s_at,,,False,,
204568_at,,,False,,
204569_at,,,False,,
204570_at,,,False,,
204571_x_at,,,False,,
204572_s_at,,,False,,
204573_at,,,False,,
204574_s_at,,,False,,
204575_s_at,,,False,,
204576_s_at,,,False,,
204577_s_at,,,False,,
204578_at,,,False,,
204579_at,,,False,,
204580_at,,,False,,
204581_at,,,False,,
204582_s_at,,,False,,
204583_x_at,,,False,,
204584_at,,,False,,
204585_s_at,,,False,,
204586_at,,,False,,
204587_at,,,False,,
204588_s_at,,,False,,
204589_at,,,False,,
204590_x_at,,,False,,
204591_at,,,False,,
204592_at,,,False,,
204593_s_at,,,False,,
204594_s_at,,,False,,
204595_s_at,,,False,,
204596_s_at,,,False,,
204597_x_at,,,False,,
204598_at,,,False,,
204599_s_at,,,False,,
204600_at,,,False,,
204601_at,,,False,,
204602_at,,,False,,
204603_at,,,False,,
204604_at,,,False,,
204605_at,,,False,,
204606_at,,,False,,
204607_at,,,False,,
204608_at,,,False,,
204609_at,,,False,,
204610_s_at,,,False,,
204611_s_at,,,False,,
204612_at,,,False,,
204613_at,,,False,,
204614_at,,,False,,
204615_x_at,,,False,,
204616_at,,,False,,
204617_s_at,,,False,,
204618_s_at,,,False,,
204619_s_at,,,False,,
204620_s_at,,,False,,
204621_s_at,,,False,,
204622_x_at,,,False,,
204623_at,,,False,,
204624_at,,,False,,
204625_s_at,,,False,,
204626_s_at,,,False,,
204627_s_at,,,False,,
204628_s_at,,,False,,
204629_at,,,False,,
204630_s_at,,,False,,
204631_at,,,False,,
204632_at,,,False,,
204633_s_at,,,False,,
204634_at,,,False,,
204635_at,,,False,,
204636_at,,,False,,
204637_at,,,False,,
204638_at,,,False,,
204639_at,,,False,,
204640_s_at,,,False,,
204641_at,,,False,,
204642_at,,,False,,
204643_s_at,,,False,,
204644_at,,,False,,
204645_at,,,False,,
204646_at,,,False,,
204647_at,,,False,,
204648_at,,,False,,
204649_at,,,False,,
204650_s_at,,,False,,
204651_at,,,False,,
204652_s_at,,,False,,
204653_at,,,False,,
204654_s_at,,,False,,
204655_at,,,False,,
204656_at,,,False,,
204657_s_at,,,False,,
204658_at,,,False,,
204659_s_at,,,False,,
204660_at,,,False,,
204661_at,,,False,,
204662_at,,,False,,
204663_at,,,False,,
204664_at,,,False,,
204665_at,,,False,,
204666_s_at,,,False,,
204667_at,,,False,,
204668_at,,,False,,
204669_s_at,,,False,,
204670_x_at,,,False,,
204671_s_at,,,False,,
204672_s_at,,,False,,
204673_at,,,False,,
204674_at,,,False,,
204675_at,,,False,,
204676_at,,,False,,
204677_at,,,False,,
204678_s_at,,,False,,
204679_at,,,False,,
204680_s_at,,,False,,
204681_s_at,,,False,,
204682_at,,,False,,
204683_at,,,False,,
204684_at,,,False,,
204685_s_at,,,False,,
204686_at,,,False,,
204687_at,,,False,,
204688_at,,,False,,
204689_at,,,False,,
204690_at,,,False,,
204691_x_at,,,False,,
204692_at,,,False,,
204693_at,,,False,,
204694_at,,,False,,
